Размещение на сайте;Название;Цена минус 5%;oldPrice;Цена;discauntPrice;Фотографии;Описание;Артикул;Цвет;Мощность (Ватт);Напряжение (Вольт);Цветовая температура (К);Срок службы (Час);Размеры мм (длина * толщина);Модель;Цоколь
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с креплением под любое отверстие (50-100mm)  8W 220V 6500K 115x20;172.9;;182;;http://svetonik.ru/upload/iblock/a81/a81ef207fd459082d012bde532fa6152.png;"Круглый встраиваемый Даунлайт

- Раздвижные ""лапки"" креплений на тыльной стороне светильника
легко регулируются под нужный размер отверстия

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";20616155;;8;220;6500;30000;115x20;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с креплением под любое отверстие (50-100mm)  8W 220V 4200K 115x20;186.2;;196;;http://svetonik.ru/upload/iblock/f98/f983a5248579ee90adad34762a706c44.png;"Круглый встраиваемый Даунлайт

- Раздвижные ""лапки"" креплений на тыльной стороне светильника
легко регулируются под нужный размер отверстия

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";16818364;Белый;8;220;4200;30000;115x20;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 24W 220V 6500K 300x20;505.4;;532;;http://svetonik.ru/upload/iblock/557/557dab288dffa0198942e72732179877.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12777660;Белый;24;220;6500;30000;300x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 24W 220V 4200K 300x20;505.4;;532;;http://svetonik.ru/upload/iblock/1fd/1fd8f49361a9ae12f2de5979533921b2.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12777655;Белый;24;220;4200;30000;300x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 18W 220V 6500K 225x20;252.7;;266;;http://svetonik.ru/upload/iblock/a21/a21b07fbe575ad7610ee8149934abdb2.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772795;Белый;18;220;6500;30000;225x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 18W 220V 4200K 225x20;252.7;;266;;http://svetonik.ru/upload/iblock/0f2/0f2a48d9af7f8f97b7bef61c2a72b4be.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772784;Белый;18;220;4200;30000;225x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 18W 220V 2700K 225x20;259.34999999999997;;273;;http://svetonik.ru/upload/iblock/c8b/c8bb700cea4aaa0252a89924cfd581e6.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772743;Белый;18;220;2700;30000;225x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 15W 220V 6500K 195x20;226.1;;238;;http://svetonik.ru/upload/iblock/294/29494e6b02ba41bf925f28d0d7340d66.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772736;Белый;15;220;6500;30000;195x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 15W 220V 4200K 195x20;226.1;;238;;http://svetonik.ru/upload/iblock/39a/39abc830525efc3d7ec790d708cc80ae.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772669;Белый;15;220;4200;30000;195x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 15W 220V 2700K 195x20;219.45;;231;;http://svetonik.ru/upload/iblock/de5/de51d2bff53cfb71741053b091ecc540.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";17814530;;15;220;2700;30000;195x20;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 12W Хром 220V 4200K 170x20;212.79999999999998;;224;;http://svetonik.ru/upload/iblock/4e4/4e4010f31d5e82aa36d02c088a5053df.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";16753230;Хром;12;220;4200;30000;170x20;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 12W 220V 6500K 170x20;212.79999999999998;;224;;http://svetonik.ru/upload/iblock/6a9/6a9d7749c32ac8e5b8e499cfb3c9c212.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772664;Белый;12;220;6500;30000;170x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 12W 220V 4200K 170x20;212.79999999999998;;224;;http://svetonik.ru/upload/iblock/fb4/fb4c0785cd50d31c4bd8f4d65c70e6e4.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772659;Белый;12;220;4200;30000;170x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером 12W 220V 2700K 170x20;199.5;;210;;http://svetonik.ru/upload/iblock/298/2989052c1ffa601b715f484cc8289786.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772624;Белый;12;220;2700;30000;170x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером  9W Хром 220V 4200K 145x20;199.5;;210;;http://svetonik.ru/upload/iblock/076/0763a2e62c25dac54ba56d44b7499289.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";16753228;Хром;9;220;4200;30000;145x20;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером  9W 220V 6500K 145x20;186.2;;196;;http://svetonik.ru/upload/iblock/3b5/3b5ffe3c2f0541eb132c59754427ac5d.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772621;Белый;9;220;6500;30000;145x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером  9W 220V 4200K 145x20;186.2;;196;;http://svetonik.ru/upload/iblock/770/77081a086cbc04bb9019a516cc0aa600.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772618;Белый;9;220;4200;30000;145x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером  9W 220V 2700K 145x20;172.9;;182;;http://svetonik.ru/upload/iblock/516/5167cef972e2117b5b4b445301a41b61.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";15817702;;9;220;2700;30000;145x20;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером  6W 220V 6500K 120x20;149.15;;157;;http://svetonik.ru/upload/iblock/b8f/b8f753aa1ef6fa592997b75d4750d589.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772524;Белый;6;220;6500;30000;120x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером  6W 220V 4200K 120x20;149.15;;157;;http://svetonik.ru/upload/iblock/715/715ab72afc9c6d228fa79d2194318bf0.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772514;Белый;6;220;4200;30000;120x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером  6W 220V 2700K 120x20;135.85;;143;;http://svetonik.ru/upload/iblock/a4e/a4e1ad951d744857b165046e4e6bd82c.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12772506;Белый;6;220;2700;30000;120x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером  4W 220V 6500K 85x20;98.8;;104;;http://svetonik.ru/upload/iblock/e4a/e4aad1f6455a2007c0c3bded9a3f7ed9.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";21029946;;4;220;6500;30000;85x20;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером  4W 220V 4200K 85x20;103.55;;109;;http://svetonik.ru/upload/iblock/950/95005ad2b06e9b9314ee91e13a818fc6.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";12777642;Белый;4;220;4200;30000;85x20;Круглый;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый даунлайт с драйвером  4W 220V 2700K 85x20;89.3;;94;;http://svetonik.ru/upload/iblock/846/846f935d9c42159da728593abe30c5a4.png;"Круглый встраиваемый Даунлайт

- Светильники ультратонкие, толщина всего 2 см (установочная высота всего 15мм)
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";15820202;;4;220;2700;30000;85x20;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый безрамочный даунлайт с драйвером 36W 220V 6500K 225x30;618.4499999999999;;651;;http://svetonik.ru/upload/iblock/195/195b47dcc0e4094dea4a119ee16786fd.png;"Круглый безрамочный встраиваемый Даунлайт

- Светильники Тонкие, всего 3 см (установочная высота 15мм)
- Коэффициент пульсации менее 5%, светильники проходят по любым нормам,
в любые учреждения детские, учебные, медицинские и т.п.
- Дизайн очень аккуратный, простой и стильный, просто белые матовые, оправы
нет, равномерно светится весь круг 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";22307015;;36;220;6500;30000;225x30;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый безрамочный даунлайт с драйвером 36W 220V 4200K 225x30;618.4499999999999;;651;;http://svetonik.ru/upload/iblock/379/37967822bde34355acaee02570ef4c9d.png;"Круглый безрамочный встраиваемый Даунлайт

- Светильники Тонкие, всего 3 см (установочная высота 15мм)
- Коэффициент пульсации менее 5%, светильники проходят по любым нормам,
в любые учреждения детские, учебные, медицинские и т.п.
- Дизайн очень аккуратный, простой и стильный, просто белые матовые, оправы
нет, равномерно светится весь круг 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";22306993;;36;220;4200;30000;225x30;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый безрамочный даунлайт с драйвером 24W 220V 6500K 170x30;365.75;;385;;http://svetonik.ru/upload/iblock/4de/4de6f33c2410772c89a36924c13f7f90.png;"Круглый безрамочный встраиваемый Даунлайт

- Светильники Тонкие, всего 3 см (установочная высота 15мм)
- Коэффициент пульсации менее 5%, светильники проходят по любым нормам,
в любые учреждения детские, учебные, медицинские и т.п.
- Дизайн очень аккуратный, простой и стильный, просто белые матовые, оправы
нет, равномерно светится весь круг 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";22729631;;24;220;6500;30000;170x30;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight встраив. Круглый безрамочный даунлайт с драйвером 24W 220V 4200K 170x30;365.75;;385;;http://svetonik.ru/upload/iblock/9df/9df4c87558ba04efce513f705bd73311.png;"Круглый безрамочный встраиваемый Даунлайт

- Светильники Тонкие, всего 3 см (установочная высота 15мм)
- Коэффициент пульсации менее 5%, светильники проходят по любым нормам,
в любые учреждения детские, учебные, медицинские и т.п.
- Дизайн очень аккуратный, простой и стильный, просто белые матовые, оправы
нет, равномерно светится весь круг 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться в любые типы натяжных и подвесных потолков, 
очень легкие, с двух сторон ""лапки"" для крепления в отверстие потолка (примерно как у GX53)
- В комплект входит драйвер для подключения к сети 220В
";22729613;;24;220;4200;30000;170x30;;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight накладной Квадратный даунлайт с драйвером 24W 220V 6500K 300x300x32;551.9499999999999;;581;;http://svetonik.ru/upload/iblock/c0e/c0e79018b5265b2f106ce3b496d1d532.png;"Квадратный накладной Даунлайт

- Светильники ультратонкие, толщина всего 32мм
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться на любую твердую поверхность, крепеж в комплекте.
- В комплект входит драйвер для подключения к сети 220В
";12777841;Белый;24;220;6500;30000;300x300x32;Квадратный;
Каталог/Светильники/Светодиодные светильники;Ecola LED downlight накладной Квадратный даунлайт с драйвером 24W 220V 4200K 300x300x32;551.9499999999999;;581;;http://svetonik.ru/upload/iblock/009/0090b2453a72caba642ae688eb8c82b3.png;"Квадратный накладной Даунлайт

- Светильники ультратонкие, толщина всего 32мм
- Коэффициент пульсации менее 1%, светильники проходят по любым нормам, 
в любые учреждения (детские, учебные, медицинские и т.п.)
- Дизайн очень аккуратный и простой, белый матовый обод по периметру, матовая поверхность, 
светильники практически незаметны на потолке
- Равномерное свечение всей поверхности светильника
- Светильники могут устанавливаться на любую твердую поверхность, крепеж в комплекте.
- В комплект входит драйвер для подключения к сети 220В
";12777828;Белый;24;220;4200;30000;300x300x32;Квадратный;
