Размещение на сайте;Название;Цена минус 5%;oldPrice;Цена;discauntPrice;Фотографии;Описание;Артикул;Цвет;Мощность (Ватт);Напряжение (Вольт);Цветовая температура (К);Срок службы (Час);Размеры мм (длина * толщина);Модель;Цоколь
Лампы GX70;Ecola GX70   LED Premium 20,0W Tablet 220V 4200K матовое стекло (композит) 111х42;336.3;;354;;http://svetonik.ru/upload/iblock/eb8/eb8b1246a72b2e4effabcfe933f7a1c5.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
";9305139;;20;220;4200;30000;111х42;;GX70
Лампы GX70;Ecola GX70   LED Premium 20,0W Tablet 220V 2800K матовое стекло (композит) 111х42;299.25;;315;;http://svetonik.ru/upload/iblock/f50/f503d1589c83a2f283ce53fee3852486.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
";9305127;;20;220;2800;30000;111х42;;GX70
Лампы GX70;НОВИНКА!;266.0;;280;;http://svetonik.ru/upload/iblock/c21/c214892d7c8bf7920ff696c133f21b96.png;Лампы класса Premium имеют улучшенные характеристики по сравнению с лампами основной линейки. Что самое существенное, у ламп Premium нулевой (меньше 1%) коэффициент пульсации света.;11130;;13;220;6400;30000;111х42;;GX70
Лампы GX70;НОВИНКА!;266.0;;280;;http://svetonik.ru/upload/iblock/4d6/4d6581d93e4eb1a0262b1ede888069c9.png;Лампы класса Premium имеют улучшенные характеристики по сравнению с лампами основной линейки. Что самое существенное, у ламп Premium нулевой (меньше 1%) коэффициент пульсации света.;11129;;13;220;4200;30000;111х42;;GX70
Лампы GX70;НОВИНКА!;266.0;;280;;http://svetonik.ru/upload/iblock/5b2/5b28fcc18d33be0d5fcfac7766849794.png;Лампы класса Premium имеют улучшенные характеристики по сравнению с лампами основной линейки. Что самое существенное, у ламп Premium нулевой (меньше 1%) коэффициент пульсации света.;11128;;13;220;2800;30000;111х42;;GX70
Лампы MR16 GU5.3 и GU10;Лампы MR16 GU5.3 и GU10 Ecola Premium;;;;;http://svetonik.ru/upload/iblock/c3e/c3ef3d3cf96084ac73dfed2c3f3153ac.png;;00995;;;;;;;;
Лампы MR16 GU5.3 и GU10;Лампа Ecola Reflector GU10  LED Premium  7.0W 220V 4200K (композит) 56x50;78.85;;83;;http://svetonik.ru/upload/iblock/e27/e278419b1219a68b5c5702169a6d77e9.png;"Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";12118;;7;220;4200;30000;56х50;MR16;GU10
Лампы MR16 GU5.3 и GU10;Лампа Ecola Reflector GU10  LED Premium  7.0W 220V 2800K (композит) 56x50;76.0;;80;;http://svetonik.ru/upload/iblock/68f/68fd4c97e5378a2c1197de32592c86c8.png;"Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";12117;;7;220;2800;30000;56х50;MR16;GU10
Лампы MR16 GU5.3 и GU10;Лампа Ecola Reflector GU10  LED Premium  10.0W 220V 4200K (композит) 57x50;89.3;;94;;http://svetonik.ru/upload/iblock/916/9164efcb1742d76d0482d2789279168c.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";12138;;10;220;4200;30000;57х50;;GU10
Лампы MR16 GU5.3 и GU10;Лампа Ecola Reflector GU10  LED Premium  10.0W 220V 2800K (композит) 57x50;89.3;;94;;http://svetonik.ru/upload/iblock/7c9/7c9f4e395d57b3caea3fccd5409c8145.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";12137;;10;220;2800;30000;57х50;;GU10
Лампы MR16 GU5.3 и GU10;Ecola Reflector GU10  LED Premium  7,0W  220V 6000K (композит) 56x50;82.64999999999999;;87;;http://svetonik.ru/upload/iblock/739/739ace3a63885b03ee92d28d4ba37e87.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
";11889918;;7;220;6000;30000;56х50;;GU10
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium 10.0W  220V GU5.3 6000K матовое стекло (композит) 51x50;87.39999999999999;;92;;http://svetonik.ru/upload/iblock/f1e/f1ea0538059d92b8264f9930febfda87.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";12136;;10;220;6000;30000;51x50;MR16;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium 10.0W  220V GU5.3 4200K прозрачное стекло (композит) 51x50;87.39999999999999;;92;;http://svetonik.ru/upload/iblock/0f9/0f94e6b5da181cf62add4ebe37baedc2.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";12135;;10;220;4200;30000;51x50;MR16;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium 10.0W  220V GU5.3 4200K матовое стекло (композит) 51x50;92.14999999999999;;97;;http://svetonik.ru/upload/iblock/70b/70b13fa59693bbaa0fd9d753d92797e3.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";12134;;10;220;4200;30000;51x50;MR16;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium 10.0W  220V GU5.3 2800K прозрачное стекло (композит) 51x50;87.39999999999999;;92;;http://svetonik.ru/upload/iblock/c6b/c6bf17fa136f6f1c16d4994ef68ac8a6.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";12133;;10;220;2800;30000;51x50;MR16;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium 10.0W  220V GU5.3 2800K матовое стекло (композит) 51x50;87.39999999999999;;92;;http://svetonik.ru/upload/iblock/c21/c217e680ef1cba75b01f730a555dc414.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";12132;;10;220;2800;30000;51x50;MR16;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  8,0W  220V GU5.3 6000K матовое стекло (композит) 48x50;78.85;;83;;http://svetonik.ru/upload/iblock/7c1/7c178dd395d35414777d1eaad5606e3d.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";7590463;;8;220;6000;30000;48х50;MR16;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  8,0W  220V GU5.3 4200K прозрачное стекло (композит) 48x50;73.14999999999999;;77;;http://svetonik.ru/upload/iblock/904/904aa6f2711788f1f7422c48e99b2637.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";7983950;;8;220;4200;30000;48х50;MR16;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  8,0W  220V GU5.3 4200K матовое стекло (композит) 48x50;73.14999999999999;;77;;http://svetonik.ru/upload/iblock/17b/17b3e3d9f4925d0211f2b40d03e63009.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";7590161;;8;220;4200;30000;48х50;MR16;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  8,0W  220V GU5.3 2800K прозрачное стекло (композит) 48x50;70.3;;74;;http://svetonik.ru/upload/iblock/00e/00e0f7a38542aebd952faaa070e1d499.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
";8644418;;8;220;2800;30000;48х50;;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  8,0W  220V GU5.3 2800K матовое стекло (композит) 48x50;70.3;;74;;http://svetonik.ru/upload/iblock/216/2160c62cf2a84243fd4b43a63b9ec21f.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
Композит
Композитный радиатор - это алюминиевый радиатор, покрытый тонким слоем пластика.";7590071;;8;220;2800;30000;48х50;MR16;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  7.0W  220V GU5.3 4200K прозрачное стекло (композит) 48x50;66.5;;70;;http://svetonik.ru/upload/iblock/427/4275b280b135fd0e895a3e49326fb370.png;Лампы класса Premium имеют улучшенные характеристики по сравнению с лампами основной линейки. Что самое существенное, у ламп Premium нулевой (меньше 1%) коэффициент пульсации света.;11840;;7;220;4200;30000;48х50;;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  7.0W  220V GU5.3 4200K матовое стекло (композит) 48x50;69.35;;73;;http://svetonik.ru/upload/iblock/8c8/8c8fb9e6b94eba60e7d4e44093771162.png;Лампы класса Premium имеют улучшенные характеристики по сравнению с лампами основной линейки. Что самое существенное, у ламп Premium нулевой (меньше 1%) коэффициент пульсации света.;11839;;7;220;4200;30000;48х50;;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  7.0W  220V GU5.3 2800K прозрачное стекло (композит) 48x50;66.5;;70;;http://svetonik.ru/upload/iblock/e67/e677e32a90910f920a08422853579008.png;Лампы класса Premium имеют улучшенные характеристики по сравнению с лампами основной линейки. Что самое существенное, у ламп Premium нулевой (меньше 1%) коэффициент пульсации света.;11838;;7;220;2800;30000;48х50;;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  7.0W  220V GU5.3 2800K матовое стекло (композит) 48x50;66.5;;70;;http://svetonik.ru/upload/iblock/061/0612ffc6ebb637ccbeeb55410956966d.png;Лампы класса Premium имеют улучшенные характеристики по сравнению с лампами основной линейки. Что самое существенное, у ламп Premium нулевой (меньше 1%) коэффициент пульсации света.;11837;;7;220;2800;30000;48х50;;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  7,0W  220V GU5.3 6000K матовое стекло (композит) 48x50;90.25;;95;;http://svetonik.ru/upload/iblock/8dd/8ddd89fa9fa01edebda7ddb0823b91c3.png;"Ecola Premium
Лампы Ecola Premium - 0% коэффициент пульсации.
Есть стабилизатор потребляемой мощности при колебаниях напряжения.
В серии Ecola Premium есть все модели наиболее популярных ламп.
Цена всего на 10-20% выше, чем на обычные лампы Ecola.
Где это важно?
Существуют помещения, где коэффициент пульсации осветительных приборов особенно важен. 
Например, рабочие места с вращающимися деталями станков и механизмов, помещения для 
фото- и видеосъемки. При высоком КП света из-за «стробоскопического эффекта» возможны 
сильные искажения в восприятии быстро движущихся или вращающихся объектов. Существуют 
нормы и для детских, медицинских и образовательных учреждений - КП должен быть менее 10%.
Почему Ecola Premium?
Если Вас беспокоит вопрос пульсации – лампы Ecola Premium подойдут везде, не промахнетесь. 
Не нужно думать, с каким значением КП светового потока Вы готовы смириться, или какая 
норма КП действует для того или иного места установки ламп! В серии Ecola Premium 
(КП=0%) есть все модели  наиболее популярных ламп. Возможно, стоит заплатить лишние 
10-20% за свет «более высокого качества» – просто для собственного спокойствия.
";12120707;;7;220;6000;30000;48х50;;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  5.4W  220V GU5.3 4200K матовое стекло (композит) 48x50;67.45;;71;;http://svetonik.ru/upload/iblock/36c/36ccaf90e2f6f46e8c307abd18af111b.png;"Матовые светодиодные лампы
- Видно, что лампа светодиодная, но это не очень бросается в глаза.
- Отличие внешнего вида от энергосберегающей незначительно.
- Матовое стекло поглощает 5-10% света.
- Свет от лампы более рассеянный и мягкий.
- Световой поток более широкий.";12112;;5.4;220;4200;30000;48х50;;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  5.4W  220V GU5.3 2800K матовое стекло (композит) 48x50;67.45;;71;;http://svetonik.ru/upload/iblock/362/362e4f78dccd4305565059e142f08cbc.png;"Матовые светодиодные лампы
- Видно, что лампа светодиодная, но это не очень бросается в глаза.
- Отличие внешнего вида от энергосберегающей незначительно.
- Матовое стекло поглощает 5-10% света.
- Свет от лампы более рассеянный и мягкий.
- Световой поток более широкий.";12111;;5.4;220;2800;30000;48х50;;GU5.3 
Лампы MR16 GU5.3 и GU10;Ecola MR16   LED Premium  5,4W 220V GU5.3  6000K матовое стекло (композит) 52x50;67.45;;71;;http://svetonik.ru/upload/iblock/b74/b74197c685c918a5b1f3022a116551cf.png;"Матовые светодиодные лампы
- Видно, что лампа светодиодная, но это не очень бросается в глаза.
- Отличие внешнего вида от энергосберегающей незначительно.
- Матовое стекло поглощает 5-10% света.
- Свет от лампы более рассеянный и мягкий.
- Световой поток более широкий.";7567049;;5.4;220;6000;30000;52x50;;GU5.3 
